"championid","teamposition","item","pick_count"
75,"UTILITY",2022,38
75,"UTILITY",4005,38
75,"UTILITY",3075,37
75,"UTILITY",1001,32
75,"UTILITY",3070,31
75,"UTILITY",2504,30
75,"UTILITY",2508,29
75,"UTILITY",6662,26
75,"UTILITY",3211,24
75,"UTILITY",1026,24
75,"UTILITY",3078,23
75,"UTILITY",3020,22
75,"UTILITY",3147,22
75,"UTILITY",3065,22
75,"UTILITY",3108,21
75,"UTILITY",6655,18
75,"UTILITY",8010,16
75,"UTILITY",6665,13
75,"UTILITY",3057,12
75,"UTILITY",3340,12
75,"UTILITY",3114,12
75,"UTILITY",3802,10
75,"UTILITY",6695,9
75,"UTILITY",3157,9
75,"UTILITY",3152,9
75,"UTILITY",4642,8
75,"UTILITY",3040,7
75,"UTILITY",3041,7
75,"UTILITY",3113,7
75,"UTILITY",2530,6
75,"UTILITY",3363,6
75,"UTILITY",1058,6
75,"UTILITY",6620,5
75,"UTILITY",3145,5
75,"UTILITY",3870,5
75,"UTILITY",6657,4
75,"UTILITY",4629,4
75,"UTILITY",1027,4
75,"UTILITY",3181,4
75,"UTILITY",2422,4
75,"UTILITY",6610,4
75,"UTILITY",1004,4
75,"UTILITY",3123,4
75,"UTILITY",3084,4
75,"UTILITY",3119,4
75,"UTILITY",2420,4
75,"UTILITY",6664,3
75,"UTILITY",3137,3
75,"UTILITY",1036,3
75,"UTILITY",3508,3
75,"UTILITY",2421,3
75,"UTILITY",4628,2
75,"UTILITY",3146,2
75,"UTILITY",2512,2
75,"UTILITY",3071,2
75,"UTILITY",2003,2
75,"UTILITY",1037,2
75,"UTILITY",2502,2
75,"UTILITY",1120,2
75,"UTILITY",6616,2
75,"UTILITY",4630,2
75,"UTILITY",1006,2
75,"UTILITY",4646,2
75,"UTILITY",3044,2
75,"UTILITY",3089,2
75,"UTILITY",6673,1
75,"UTILITY",3504,1
75,"UTILITY",3155,1
75,"UTILITY",3118,1
75,"UTILITY",2019,1
75,"UTILITY",2138,1
75,"UTILITY",3035,1
75,"UTILITY",3134,1
75,"UTILITY",6621,1
75,"UTILITY",6675,1
75,"UTILITY",2510,1
75,"UTILITY",3139,1
75,"UTILITY",3179,1
75,"UTILITY",4645,1
75,"UTILITY",2526,1
75,"UTILITY",2152,1
75,"UTILITY",3053,1
75,"UTILITY",3801,1
75,"UTILITY",3051,1
75,"UTILITY",3814,1
75,"UTILITY",3133,1
75,"UTILITY",2021,1
76,"BOTTOM",3363,102
76,"BOTTOM",3100,90
76,"BOTTOM",4645,77
76,"BOTTOM",1056,66
76,"BOTTOM",1082,53
76,"BOTTOM",3089,50
76,"BOTTOM",6655,49
76,"BOTTOM",3152,45
76,"BOTTOM",4646,40
76,"BOTTOM",3340,36
76,"BOTTOM",1055,35
76,"BOTTOM",1058,35
76,"BOTTOM",3041,32
76,"BOTTOM",3364,31
76,"BOTTOM",3078,31
76,"BOTTOM",1052,28
76,"BOTTOM",3135,24
76,"BOTTOM",1036,20
76,"BOTTOM",3157,19
76,"BOTTOM",4628,14
76,"BOTTOM",4630,13
76,"BOTTOM",6610,10
76,"BOTTOM",3916,10
76,"BOTTOM",6653,8
76,"BOTTOM",3031,8
76,"BOTTOM",3097,7
76,"BOTTOM",3145,7
76,"BOTTOM",3108,6
76,"BOTTOM",3161,6
76,"BOTTOM",3508,5
76,"BOTTOM",1018,5
76,"BOTTOM",4633,4
76,"BOTTOM",2055,4
76,"BOTTOM",1037,4
76,"BOTTOM",6620,4
76,"BOTTOM",3113,4
76,"BOTTOM",2503,4
76,"BOTTOM",3146,4
76,"BOTTOM",2421,3
76,"BOTTOM",3153,3
76,"BOTTOM",3107,3
76,"BOTTOM",1026,3
76,"BOTTOM",2420,3
76,"BOTTOM",3032,3
76,"BOTTOM",2508,3
76,"BOTTOM",6333,3
76,"BOTTOM",2031,3
76,"BOTTOM",6695,2
76,"BOTTOM",3036,2
76,"BOTTOM",3082,2
76,"BOTTOM",2517,2
76,"BOTTOM",4632,2
76,"BOTTOM",3302,2
76,"BOTTOM",1038,2
76,"BOTTOM",3072,2
76,"BOTTOM",3144,2
76,"BOTTOM",1086,2
76,"BOTTOM",2022,2
76,"BOTTOM",3137,2
76,"BOTTOM",1028,2
76,"BOTTOM",1083,2
76,"BOTTOM",6617,2
76,"BOTTOM",3091,2
76,"BOTTOM",3181,2
76,"BOTTOM",3156,2
76,"BOTTOM",3040,2
76,"BOTTOM",6672,2
76,"BOTTOM",1029,2
76,"BOTTOM",3114,2
76,"BOTTOM",6621,1
76,"BOTTOM",3071,1
76,"BOTTOM",6631,1
76,"BOTTOM",3042,1
76,"BOTTOM",6665,1
76,"BOTTOM",3158,1
76,"BOTTOM",6690,1
76,"BOTTOM",3065,1
76,"BOTTOM",2523,1
76,"BOTTOM",3143,1
76,"BOTTOM",6616,1
76,"BOTTOM",6662,1
76,"BOTTOM",3871,1
76,"BOTTOM",3053,1
76,"BOTTOM",8010,1
76,"BOTTOM",2020,1
76,"BOTTOM",1053,1
76,"BOTTOM",3066,1
76,"BOTTOM",2510,1
76,"BOTTOM",2504,1
76,"BOTTOM",3067,1
76,"BOTTOM",3077,1
76,"BOTTOM",3051,1
76,"BOTTOM",3115,1
76,"BOTTOM",3033,1
76,"BOTTOM",1043,1
76,"BOTTOM",4642,1
76,"BOTTOM",3087,1
76,"BOTTOM",3147,1
76,"BOTTOM",6698,1
76,"BOTTOM",3044,1
76,"BOTTOM",3116,1
76,"BOTTOM",3057,1
76,"BOTTOM",3102,1
76,"BOTTOM",3026,1
76,"BOTTOM",1033,1
76,"BOTTOM",2019,1
76,"BOTTOM",2530,1
76,"JUNGLE",3364,83383
76,"JUNGLE",3020,70529
76,"JUNGLE",3100,70504
76,"JUNGLE",3157,50314
76,"JUNGLE",4645,41645
76,"JUNGLE",3152,38574
76,"JUNGLE",1082,34242
76,"JUNGLE",1058,22155
76,"JUNGLE",3089,19184
76,"JUNGLE",1052,15629
76,"JUNGLE",3041,12898
76,"JUNGLE",3135,11998
76,"JUNGLE",6653,11714
76,"JUNGLE",2055,10855
76,"JUNGLE",3158,10105
76,"JUNGLE",4630,8196
76,"JUNGLE",2421,6239
76,"JUNGLE",2420,4687
76,"JUNGLE",3102,4646
76,"JUNGLE",3145,4449
76,"JUNGLE",4628,3595
76,"JUNGLE",4646,3582
76,"JUNGLE",1026,3522
76,"JUNGLE",3111,3417
76,"JUNGLE",3340,2752
76,"JUNGLE",3137,2579
76,"JUNGLE",3916,2374
76,"JUNGLE",3108,1913
76,"JUNGLE",4632,1725
76,"JUNGLE",1001,1400
76,"JUNGLE",6620,1071
76,"JUNGLE",1029,1046
76,"JUNGLE",3165,944
76,"JUNGLE",3047,890
76,"JUNGLE",6655,864
76,"JUNGLE",2503,812
76,"JUNGLE",3147,771
76,"JUNGLE",3363,588
76,"JUNGLE",2508,565
76,"JUNGLE",3146,478
76,"JUNGLE",3513,466
76,"JUNGLE",3113,448
76,"JUNGLE",8010,421
76,"JUNGLE",2022,350
76,"JUNGLE",1033,335
76,"JUNGLE",2510,332
76,"JUNGLE",1028,331
76,"JUNGLE",4633,269
76,"JUNGLE",3057,263
76,"JUNGLE",3067,192
76,"JUNGLE",3504,188
76,"JUNGLE",6617,166
76,"JUNGLE",2031,156
76,"JUNGLE",3107,148
76,"JUNGLE",6662,139
76,"JUNGLE",3143,120
76,"JUNGLE",3110,110
76,"JUNGLE",3008,105
76,"JUNGLE",3116,98
76,"JUNGLE",4629,97
76,"JUNGLE",3082,96
76,"JUNGLE",4642,80
76,"JUNGLE",3222,74
76,"JUNGLE",3114,71
76,"JUNGLE",2422,70
76,"JUNGLE",3009,66
76,"JUNGLE",1101,66
76,"JUNGLE",8020,61
76,"JUNGLE",3065,61
76,"JUNGLE",3078,61
76,"JUNGLE",2524,60
76,"JUNGLE",1011,54
76,"JUNGLE",1057,51
76,"JUNGLE",3161,50
76,"JUNGLE",2065,47
76,"JUNGLE",2003,44
76,"JUNGLE",6621,39
76,"JUNGLE",6695,37
76,"JUNGLE",2504,35
76,"JUNGLE",3802,34
76,"JUNGLE",3211,33
76,"JUNGLE",6616,32
76,"JUNGLE",2139,29
76,"JUNGLE",6657,28
76,"JUNGLE",3140,27
76,"JUNGLE",3115,26
76,"JUNGLE",3026,25
76,"JUNGLE",3742,24
76,"JUNGLE",2530,23
76,"JUNGLE",6665,23
76,"JUNGLE",6610,22
76,"JUNGLE",1036,21
76,"JUNGLE",1004,18
76,"JUNGLE",3076,17
76,"JUNGLE",1102,17
76,"JUNGLE",4401,17
76,"JUNGLE",6672,17
76,"JUNGLE",3400,16
76,"JUNGLE",3066,15
76,"JUNGLE",3109,14
76,"JUNGLE",1031,14
76,"JUNGLE",3006,14
76,"JUNGLE",2522,13
76,"JUNGLE",6333,13
76,"JUNGLE",3070,13
76,"JUNGLE",3075,12
76,"JUNGLE",1027,11
76,"JUNGLE",4005,10
76,"JUNGLE",3190,10
76,"JUNGLE",1120,10
76,"JUNGLE",2021,9
76,"JUNGLE",3133,9
76,"JUNGLE",3134,9
76,"JUNGLE",2019,8
76,"JUNGLE",3139,8
76,"JUNGLE",3087,8
76,"JUNGLE",1042,8
76,"JUNGLE",2520,8
76,"JUNGLE",3051,7
76,"JUNGLE",1038,7
76,"JUNGLE",1053,7
76,"JUNGLE",1037,6
76,"JUNGLE",3024,5
76,"JUNGLE",2525,5
76,"JUNGLE",1083,5
76,"JUNGLE",3053,5
76,"JUNGLE",6697,5
76,"JUNGLE",3084,5
76,"JUNGLE",3123,4
76,"JUNGLE",3091,4
76,"JUNGLE",3040,4
76,"JUNGLE",6692,4
76,"JUNGLE",3179,4
76,"JUNGLE",3031,4
76,"JUNGLE",3118,4
76,"JUNGLE",1018,3
76,"JUNGLE",3033,3
76,"JUNGLE",3156,3
76,"JUNGLE",2020,3
76,"JUNGLE",3086,3
76,"JUNGLE",3085,3
76,"JUNGLE",3077,3
76,"JUNGLE",3142,3
76,"JUNGLE",6696,3
76,"JUNGLE",6675,3
76,"JUNGLE",3083,3
76,"JUNGLE",3124,3
76,"JUNGLE",6664,3
76,"JUNGLE",3153,3
76,"JUNGLE",3046,2
76,"JUNGLE",2501,2
76,"JUNGLE",3094,2
76,"JUNGLE",3050,2
76,"JUNGLE",2526,2
76,"JUNGLE",3002,2
76,"JUNGLE",3155,2
76,"JUNGLE",6676,2
76,"JUNGLE",1054,2
76,"JUNGLE",6631,2
76,"JUNGLE",1103,2
76,"JUNGLE",3144,2
76,"JUNGLE",2517,2
76,"JUNGLE",3071,1
76,"JUNGLE",3036,1
76,"JUNGLE",3032,1
76,"JUNGLE",3044,1
76,"JUNGLE",6690,1
76,"JUNGLE",3803,1
76,"JUNGLE",2523,1
76,"JUNGLE",2502,1
76,"JUNGLE",3072,1
76,"JUNGLE",2512,1
76,"JUNGLE",1055,1
76,"JUNGLE",3068,1
76,"JUNGLE",1006,1
76,"JUNGLE",3814,1
76,"JUNGLE",2152,1
76,"JUNGLE",6609,1
76,"JUNGLE",3035,1
76,"JUNGLE",3073,1
76,"JUNGLE",6670,1
76,"JUNGLE",6694,1
76,"JUNGLE",3181,1
76,"JUNGLE",6698,1
76,"JUNGLE",3042,1
76,"JUNGLE",3748,1
76,"MIDDLE",3175,610
76,"MIDDLE",3100,570
76,"MIDDLE",3340,425
76,"MIDDLE",4645,388
76,"MIDDLE",1082,328
76,"MIDDLE",1056,297
76,"MIDDLE",3157,288
76,"MIDDLE",3363,285
76,"MIDDLE",6655,282
76,"MIDDLE",1058,245
76,"MIDDLE",3364,242
76,"MIDDLE",4646,178
76,"MIDDLE",3089,176
76,"MIDDLE",1052,169
76,"MIDDLE",3171,162
76,"MIDDLE",3135,131
76,"MIDDLE",2503,100
76,"MIDDLE",3173,83
76,"MIDDLE",4630,76
76,"MIDDLE",3145,70
76,"MIDDLE",3041,68
76,"MIDDLE",4628,61
76,"MIDDLE",1055,59
76,"MIDDLE",3152,57
76,"MIDDLE",3078,54
76,"MIDDLE",2421,48
76,"MIDDLE",2055,44
76,"MIDDLE",6620,43
76,"MIDDLE",3174,42
76,"MIDDLE",1026,41
76,"MIDDLE",6653,41
76,"MIDDLE",3146,41
76,"MIDDLE",2420,33
76,"MIDDLE",1001,29
76,"MIDDLE",3108,24
76,"MIDDLE",3137,23
76,"MIDDLE",3040,23
76,"MIDDLE",6610,22
76,"MIDDLE",3916,22
76,"MIDDLE",3113,17
76,"MIDDLE",4633,17
76,"MIDDLE",3102,17
76,"MIDDLE",2510,16
76,"MIDDLE",3107,15
76,"MIDDLE",3168,15
76,"MIDDLE",3161,15
76,"MIDDLE",3067,14
76,"MIDDLE",4632,14
76,"MIDDLE",6617,13
76,"MIDDLE",2508,10
76,"MIDDLE",1028,9
76,"MIDDLE",1029,9
76,"MIDDLE",4642,9
76,"MIDDLE",3147,9
76,"MIDDLE",3057,8
76,"MIDDLE",3114,8
76,"MIDDLE",1036,8
76,"MIDDLE",6662,8
76,"MIDDLE",3181,8
76,"MIDDLE",3070,8
76,"MIDDLE",2021,8
76,"MIDDLE",1057,7
76,"MIDDLE",2530,7
76,"MIDDLE",2022,7
76,"MIDDLE",6657,7
76,"MIDDLE",3748,7
76,"MIDDLE",1033,7
76,"MIDDLE",3116,6
76,"MIDDLE",3156,6
76,"MIDDLE",2031,6
76,"MIDDLE",3802,5
76,"MIDDLE",3504,5
76,"MIDDLE",8010,5
76,"MIDDLE",3076,5
76,"MIDDLE",3170,4
76,"MIDDLE",6621,4
76,"MIDDLE",3133,3
76,"MIDDLE",3165,3
76,"MIDDLE",3123,3
76,"MIDDLE",4629,3
76,"MIDDLE",2065,3
76,"MIDDLE",6672,3
76,"MIDDLE",1086,3
76,"MIDDLE",6333,3
76,"MIDDLE",2003,3
76,"MIDDLE",3066,2
76,"MIDDLE",8020,2
76,"MIDDLE",3115,2
76,"MIDDLE",2522,2
76,"MIDDLE",3042,2
76,"MIDDLE",3087,2
76,"MIDDLE",6616,2
76,"MIDDLE",6609,2
76,"MIDDLE",3020,2
76,"MIDDLE",1083,2
76,"MIDDLE",2504,2
76,"MIDDLE",3742,2
76,"MIDDLE",2524,2
76,"MIDDLE",3190,2
76,"MIDDLE",3222,2
76,"MIDDLE",3110,2
76,"MIDDLE",3075,1
76,"MIDDLE",3140,1
76,"MIDDLE",3091,1
76,"MIDDLE",2019,1
76,"MIDDLE",3153,1
76,"MIDDLE",1120,1
76,"MIDDLE",3124,1
76,"MIDDLE",3082,1
76,"MIDDLE",3071,1
76,"MIDDLE",6676,1
76,"MIDDLE",6665,1
76,"MIDDLE",3003,1
76,"MIDDLE",3143,1
76,"MIDDLE",1037,1
76,"MIDDLE",3172,1
76,"MIDDLE",6664,1
76,"MIDDLE",1054,1
76,"MIDDLE",3065,1
76,"MIDDLE",2523,1
76,"MIDDLE",3074,1
76,"MIDDLE",1038,1
76,"MIDDLE",3084,1
76,"MIDDLE",2517,1
76,"MIDDLE",3077,1
76,"MIDDLE",6692,1
76,"MIDDLE",6699,1
76,"MIDDLE",1027,1
76,"MIDDLE",1031,1
76,"MIDDLE",3155,1
76,"MIDDLE",1011,1
76,"MIDDLE",1043,1
76,"TOP",3078,2120
76,"TOP",3340,1542
76,"TOP",3047,1455
76,"TOP",1055,1381
76,"TOP",6610,957
76,"TOP",3364,771
76,"TOP",3363,674
76,"TOP",3111,643
76,"TOP",3161,569
76,"TOP",3181,534
76,"TOP",3157,462
76,"TOP",2021,461
76,"TOP",3146,361
76,"TOP",1028,323
76,"TOP",6662,272
76,"TOP",4633,250
76,"TOP",3100,249
76,"TOP",3009,240
76,"TOP",3020,234
76,"TOP",1082,233
76,"TOP",1052,219
76,"TOP",3158,206
76,"TOP",1058,195
76,"TOP",1036,179
76,"TOP",3123,167
76,"TOP",1037,164
76,"TOP",2055,142
76,"TOP",2421,141
76,"TOP",1001,141
76,"TOP",3053,141
76,"TOP",1056,137
76,"TOP",3089,137
76,"TOP",1057,132
76,"TOP",3110,126
76,"TOP",6620,123
76,"TOP",3133,120
76,"TOP",3143,119
76,"TOP",2510,116
76,"TOP",3153,112
76,"TOP",2031,112
76,"TOP",4645,102
76,"TOP",1029,100
76,"TOP",8020,99
76,"TOP",2420,92
76,"TOP",6653,89
76,"TOP",3145,89
76,"TOP",6692,84
76,"TOP",3156,82
76,"TOP",3082,80
76,"TOP",3152,79
76,"TOP",3076,74
76,"TOP",1033,73
76,"TOP",3065,62
76,"TOP",3147,57
76,"TOP",3067,57
76,"TOP",3108,57
76,"TOP",2504,54
76,"TOP",4401,50
76,"TOP",6655,48
76,"TOP",1053,47
76,"TOP",3066,46
76,"TOP",3135,46
76,"TOP",3041,45
76,"TOP",3008,43
76,"TOP",3916,43
76,"TOP",1011,40
76,"TOP",3211,39
76,"TOP",1086,39
76,"TOP",3742,38
76,"TOP",1031,38
76,"TOP",6665,36
76,"TOP",4630,36
76,"TOP",3091,36
76,"TOP",3075,35
76,"TOP",6333,31
76,"TOP",3155,31
76,"TOP",2022,30
76,"TOP",4629,30
76,"TOP",8010,29
76,"TOP",6695,25
76,"TOP",2019,24
76,"TOP",1026,24
76,"TOP",4646,24
76,"TOP",1083,24
76,"TOP",1054,24
76,"TOP",1043,23
76,"TOP",3040,23
76,"TOP",6609,22
76,"TOP",3024,22
76,"TOP",3748,21
76,"TOP",3302,21
76,"TOP",3057,21
76,"TOP",3137,20
76,"TOP",2503,20
76,"TOP",4628,19
76,"TOP",3508,19
76,"TOP",2524,18
76,"TOP",2501,18
76,"TOP",6672,18
76,"TOP",6657,17
76,"TOP",3044,17
76,"TOP",3087,16
76,"TOP",4642,16
76,"TOP",3113,15
76,"TOP",3165,15
76,"TOP",1038,15
76,"TOP",3097,14
76,"TOP",2508,14
76,"TOP",3107,14
76,"TOP",3071,13
76,"TOP",3116,13
76,"TOP",6617,12
76,"TOP",3033,12
76,"TOP",2065,12
76,"TOP",3504,12
76,"TOP",3084,11
76,"TOP",3114,11
76,"TOP",3051,11
76,"TOP",3026,11
76,"TOP",2517,10
76,"TOP",3006,10
76,"TOP",6664,9
76,"TOP",3222,9
76,"TOP",3070,9
76,"TOP",1042,9
76,"TOP",6631,8
76,"TOP",3140,8
76,"TOP",2502,8
76,"TOP",3109,8
76,"TOP",3031,8
76,"TOP",3077,8
76,"TOP",3102,8
76,"TOP",1018,7
76,"TOP",3042,7
76,"TOP",3115,7
76,"TOP",2525,7
76,"TOP",4632,6
76,"TOP",2422,6
76,"TOP",3802,6
76,"TOP",3134,5
76,"TOP",3074,5
76,"TOP",3068,5
76,"TOP",6616,5
76,"TOP",3190,4
76,"TOP",3073,4
76,"TOP",6699,4
76,"TOP",3139,4
76,"TOP",6673,3
76,"TOP",3124,3
76,"TOP",6621,3
76,"TOP",6690,3
76,"TOP",1004,2
76,"TOP",2020,2
76,"TOP",2530,2
76,"TOP",6697,2
76,"TOP",3035,2
76,"TOP",3121,2
76,"TOP",2522,2
76,"TOP",3179,1
76,"TOP",3142,1
76,"TOP",3072,1
76,"TOP",3003,1
76,"TOP",2526,1
76,"TOP",6698,1
76,"TOP",2523,1
76,"TOP",1006,1
76,"TOP",3046,1
76,"TOP",2003,1
76,"TOP",3119,1
76,"TOP",3144,1
76,"TOP",3173,1
76,"TOP",3513,1
76,"TOP",6670,1
76,"TOP",1027,1
76,"TOP",3036,1
76,"TOP",6676,1
76,"TOP",3086,1
76,"TOP",2010,1
76,"TOP",2152,1
76,"TOP",4005,1
76,"TOP",6694,1
76,"UTILITY",3364,9983
76,"UTILITY",3158,7849
76,"UTILITY",6620,7089
76,"UTILITY",3870,5512
76,"UTILITY",6617,4683
76,"UTILITY",3871,2305
76,"UTILITY",6655,2087
76,"UTILITY",3107,1884
76,"UTILITY",3114,1732
76,"UTILITY",3877,1652
76,"UTILITY",1082,1577
76,"UTILITY",3020,1440
76,"UTILITY",2530,1433
76,"UTILITY",3222,1022
76,"UTILITY",1052,984
76,"UTILITY",3067,920
76,"UTILITY",3916,895
76,"UTILITY",3108,815
76,"UTILITY",4646,766
76,"UTILITY",3504,739
76,"UTILITY",6621,696
76,"UTILITY",4642,670
76,"UTILITY",6657,638
76,"UTILITY",3041,566
76,"UTILITY",3869,538
76,"UTILITY",4645,520
76,"UTILITY",3157,517
76,"UTILITY",6653,475
76,"UTILITY",1058,451
76,"UTILITY",1028,372
76,"UTILITY",3070,356
76,"UTILITY",2503,320
76,"UTILITY",2022,319
76,"UTILITY",1004,301
76,"UTILITY",3145,283
76,"UTILITY",3113,276
76,"UTILITY",3100,261
76,"UTILITY",3089,252
76,"UTILITY",1026,239
76,"UTILITY",4628,237
76,"UTILITY",3190,235
76,"UTILITY",1001,229
76,"UTILITY",2421,221
76,"UTILITY",6616,220
76,"UTILITY",2031,208
76,"UTILITY",3152,189
76,"UTILITY",2065,185
76,"UTILITY",3111,161
76,"UTILITY",3047,157
76,"UTILITY",3165,147
76,"UTILITY",3116,127
76,"UTILITY",4630,113
76,"UTILITY",2420,106
76,"UTILITY",2508,97
76,"UTILITY",3009,94
76,"UTILITY",3147,83
76,"UTILITY",3137,83
76,"UTILITY",3135,79
76,"UTILITY",3109,76
76,"UTILITY",1029,65
76,"UTILITY",3040,63
76,"UTILITY",3102,57
76,"UTILITY",4632,56
76,"UTILITY",6662,51
76,"UTILITY",3110,48
76,"UTILITY",3802,41
76,"UTILITY",1033,40
76,"UTILITY",3340,39
76,"UTILITY",2526,38
76,"UTILITY",1011,34
76,"UTILITY",3057,27
76,"UTILITY",1057,25
76,"UTILITY",4005,24
76,"UTILITY",3082,24
76,"UTILITY",1031,24
76,"UTILITY",3363,23
76,"UTILITY",3876,22
76,"UTILITY",8020,22
76,"UTILITY",4629,21
76,"UTILITY",6610,20
76,"UTILITY",8010,19
76,"UTILITY",3123,18
76,"UTILITY",3143,17
76,"UTILITY",2524,17
76,"UTILITY",2525,17
76,"UTILITY",2422,15
76,"UTILITY",3211,15
76,"UTILITY",3078,13
76,"UTILITY",6695,13
76,"UTILITY",3146,13
76,"UTILITY",3076,12
76,"UTILITY",2504,11
76,"UTILITY",1027,10
76,"UTILITY",2510,10
76,"UTILITY",4633,10
76,"UTILITY",3066,10
76,"UTILITY",3024,9
76,"UTILITY",1036,9
76,"UTILITY",2522,9
76,"UTILITY",2003,8
76,"UTILITY",3134,7
76,"UTILITY",3075,7
76,"UTILITY",3065,7
76,"UTILITY",3742,6
76,"UTILITY",1037,6
76,"UTILITY",6665,5
76,"UTILITY",3002,5
76,"UTILITY",3008,5
76,"UTILITY",1043,4
76,"UTILITY",3133,4
76,"UTILITY",3091,4
76,"UTILITY",1120,4
76,"UTILITY",3006,4
76,"UTILITY",2021,4
76,"UTILITY",3140,3
76,"UTILITY",2502,3
76,"UTILITY",3179,3
76,"UTILITY",3087,3
76,"UTILITY",3084,3
76,"UTILITY",3121,3
76,"UTILITY",3866,2
76,"UTILITY",3044,2
76,"UTILITY",2139,2
76,"UTILITY",3097,2
76,"UTILITY",3026,2
76,"UTILITY",6672,1
76,"UTILITY",3161,1
76,"UTILITY",3071,1
76,"UTILITY",3181,1
76,"UTILITY",3118,1
76,"UTILITY",3003,1
76,"UTILITY",6698,1
76,"UTILITY",3050,1
76,"UTILITY",2150,1
76,"UTILITY",3867,1
76,"UTILITY",6692,1
76,"UTILITY",3153,1
76,"UTILITY",2138,1
76,"UTILITY",3053,1
76,"UTILITY",1042,1
76,"UTILITY",3051,1
76,"UTILITY",1053,1
76,"UTILITY",6699,1
77,"BOTTOM",3340,196
77,"BOTTOM",4633,148
77,"BOTTOM",3161,138
77,"BOTTOM",1056,138
77,"BOTTOM",3121,74
77,"BOTTOM",6333,50
77,"BOTTOM",6653,39
77,"BOTTOM",3065,35
77,"BOTTOM",3070,29
77,"BOTTOM",1028,27
77,"BOTTOM",1031,24
77,"BOTTOM",1036,24
77,"BOTTOM",1082,22
77,"BOTTOM",1037,17
77,"BOTTOM",3211,17
77,"BOTTOM",3053,17
77,"BOTTOM",2502,16
77,"BOTTOM",3118,16
77,"BOTTOM",3363,15
77,"BOTTOM",2019,15
77,"BOTTOM",3078,14
77,"BOTTOM",3067,14
77,"BOTTOM",3110,14
77,"BOTTOM",3133,13
77,"BOTTOM",6631,13
77,"BOTTOM",3364,12
77,"BOTTOM",3074,11
77,"BOTTOM",1004,11
77,"BOTTOM",1057,11
77,"BOTTOM",2021,11
77,"BOTTOM",3508,10
77,"BOTTOM",3089,9
77,"BOTTOM",1011,8
77,"BOTTOM",4645,8
77,"BOTTOM",1052,8
77,"BOTTOM",3119,8
77,"BOTTOM",3143,8
77,"BOTTOM",8010,8
77,"BOTTOM",3157,7
77,"BOTTOM",2517,7
77,"BOTTOM",3041,7
77,"BOTTOM",6662,7
77,"BOTTOM",3042,7
77,"BOTTOM",3156,7
77,"BOTTOM",1029,7
77,"BOTTOM",2031,7
77,"BOTTOM",3181,6
77,"BOTTOM",3155,6
77,"BOTTOM",3146,6
77,"BOTTOM",3742,6
77,"BOTTOM",1033,6
77,"BOTTOM",1058,5
77,"BOTTOM",3036,5
77,"BOTTOM",3152,5
77,"BOTTOM",3145,5
77,"BOTTOM",2525,5
77,"BOTTOM",6665,5
77,"BOTTOM",2055,4
77,"BOTTOM",1055,4
77,"BOTTOM",3082,4
77,"BOTTOM",2022,4
77,"BOTTOM",2503,4
77,"BOTTOM",4646,4
77,"BOTTOM",1038,4
77,"BOTTOM",4401,3
77,"BOTTOM",3044,3
77,"BOTTOM",6610,3
77,"BOTTOM",2504,3
77,"BOTTOM",1086,3
77,"BOTTOM",4630,3
77,"BOTTOM",1054,3
77,"BOTTOM",3123,3
77,"BOTTOM",2512,3
77,"BOTTOM",2510,3
77,"BOTTOM",2421,3
77,"BOTTOM",2508,2
77,"BOTTOM",3024,2
77,"BOTTOM",2501,2
77,"BOTTOM",3073,2
77,"BOTTOM",3142,2
77,"BOTTOM",3916,2
77,"BOTTOM",3071,2
77,"BOTTOM",3147,2
77,"BOTTOM",2530,2
77,"BOTTOM",2065,2
77,"BOTTOM",3075,2
77,"BOTTOM",3051,2
77,"BOTTOM",4629,2
77,"BOTTOM",2524,2
77,"BOTTOM",3134,2
77,"BOTTOM",3109,2
77,"BOTTOM",6697,1
77,"BOTTOM",6621,1
77,"BOTTOM",1026,1
77,"BOTTOM",3302,1
77,"BOTTOM",3113,1
77,"BOTTOM",6695,1
77,"BOTTOM",4642,1
77,"BOTTOM",1018,1
77,"BOTTOM",1053,1
77,"BOTTOM",3057,1
77,"BOTTOM",6657,1
77,"BOTTOM",6690,1
77,"BOTTOM",2003,1
77,"BOTTOM",3102,1
77,"BOTTOM",3140,1
77,"BOTTOM",3077,1
77,"BOTTOM",3076,1
77,"BOTTOM",3190,1
77,"BOTTOM",8020,1
77,"BOTTOM",3050,1
77,"BOTTOM",3066,1
77,"BOTTOM",3108,1
77,"BOTTOM",2526,1
77,"BOTTOM",3135,1
77,"BOTTOM",3004,1
77,"JUNGLE",3364,31112
77,"JUNGLE",6653,23124
77,"JUNGLE",3742,14997
77,"JUNGLE",3009,13582
77,"JUNGLE",3047,12774
77,"JUNGLE",3111,11254
77,"JUNGLE",3065,10206
77,"JUNGLE",3161,9700
77,"JUNGLE",1082,8412
77,"JUNGLE",3340,7946
77,"JUNGLE",6333,5122
77,"JUNGLE",4633,5036
77,"JUNGLE",3143,5008
77,"JUNGLE",6665,4440
77,"JUNGLE",3078,4403
77,"JUNGLE",1028,4278
77,"JUNGLE",2502,3943
77,"JUNGLE",3110,3184
77,"JUNGLE",3041,2995
77,"JUNGLE",1031,2940
77,"JUNGLE",6631,2937
77,"JUNGLE",4401,2572
77,"JUNGLE",3053,2523
77,"JUNGLE",2504,2486
77,"JUNGLE",1057,2327
77,"JUNGLE",1029,2259
